r.Z
12361231.589682359000000000,645590.052800553620000000
13359861.124436934000000000,697926.009043497500000000
14358490.659191508000000000,750261.965286441260000000
15357120.193946082000000000,802597.921529385140000000
16355749.728700656000000000,854933.877772329030000000
21348897.402473524000000000,1116613.658987048100000000
26342045.076246396000000000,1378293.440201767300000000
31335192.750019263000000000,1639973.221416486200000000
36328340.423792131000000000,1901653.002631205400000000
41321488.097565003000000000,2163332.783845924800000000
46314635.771337874000000000,2425012.565060643500000000
56300931.118883610000000000,2948372.127490081800000000
81266669.487747952000000000,4256771.033563677200000000
106232407.856612290000000000,5565169.939637273600000000
206095361.332069690000000000,10798765.563931657000000000
305958314.807527070000000000,16032361.188226039000000000
355889791.545255720000000000,18649159.000373229000000000
405821268.282984440000000000,21265956.812520422000000000
505684221.758441810000000000,26499552.436814804000000000
755341605.447085260000000000,39583541.497550763000000000
1004998989.135728700000000000,52667530.558286719000000000
6362803.567419786000000000,441952.080895376680000000
6363202.593039889800000000,441979.983484874300000000
6363701.375065020300000000,442014.861721746390000000
6372679.451517358400000000,442642.669985443530000000
6412582.013527751900000000,445432.928935208530000000
6462460.216040742600000000,448920.752622414790000000
6562216.621066724900000000,455896.399996827360000000
6661973.026092707200000000,462872.047371239870000000
6761729.431118689500000000,469847.694745652380000000
6861485.836144672700000000,476823.342120064950000000
7110876.848709628000000000,494262.460556096220000000
7360267.861274584200000000,511701.578992127560000000
8856613.936664320500000000,616336.289608315450000000
11350524.062313881000000000,790727.473968628680000000
12348088.112573706000000000,860483.947712754020000000
13345652.162833530000000000,930240.421456879350000000
14343216.213093353000000000,999996.895201004580000000
15340780.263353178000000000,1069753.368945129900000000
16338344.313613003000000000,1139509.842689255300000000
21326164.564912125000000000,1488292.211409881700000000
26313984.816211246000000000,1837074.580130508200000000
31301805.067510366000000000,2185856.948851134600000000
36289625.318809487000000000,2534639.317571761600000000
41277445.570108607000000000,2883421.686292388000000000
46265265.821407735000000000,3232204.055013014500000000
56240906.324005976000000000,3929768.792454267400000000
81180007.580501571000000000,5673680.636057399200000000
106119108.836997180000000000,7417592.479660532400000000
205875513.862979620000000000,14393239.854073063000000000
305631918.888962030000000000,21368887.228485592000000000
355510121.401953220000000000,24856710.915691856000000000
405388323.914944470000000000,28344534.602898121000000000
505144728.940926850000000000,35320181.977310650000000000
754535741.505882980000000000,52759300.413341977000000000
1003926754.070838900000000000,70198418.849373296000000000
6354127.440031866500000000,552192.675602044330000000
6354525.917911103000000000,552227.537899143410000000
6355024.015260148800000000,552271.115770517270000000
6363989.767542975000000000,553055.517455246180000000
6403837.555466644500000000,556541.747165152450000000
6453647.290371231700000000,560899.534302535350000000
6553266.760180406300000000,569615.108577301260000000
6652886.229989580800000000,578330.682852067050000000
6752505.699798755300000000,587046.257126832850000000
6852125.169607929900000000,595761.831401598640000000
7101173.844130866200000000,617550.767088513240000000
7350222.518653802600000000,639339.702775427720000000
8844514.565791420600000000,770073.316896915090000000
11335001.311020784000000000,987962.673766060500000000
12331196.009112529000000000,1075118.416513718700000000
13327390.707204275000000000,1162274.159261376800000000
14323585.405296020000000000,1249429.902009035000000000
15319780.103387767000000000,1336585.644756693200000000
16315974.801479513000000000,1423741.387504351300000000
21296948.291938238000000000,1859520.101242642200000000
26277921.782396968000000000,2295298.814980933000000000
31258895.272855695000000000,2731077.528719224000000000
36239868.763314426000000000,3166856.242457514200000000
41220842.253773153000000000,3602634.956195805200000000
46201815.744231880000000000,4038413.669934095800000000
56163762.725149333000000000,4909971.097410677900000000
81068630.177442968000000000,7088864.666102132800000000
105973497.629736600000000000,9267758.234793586700000000
205592967.438911170000000000,17983332.509559404000000000
305212437.248085740000000000,26698906.784325216000000000
355022172.152673010000000000,31056693.921708126000000000
404831907.057260270000000000,35414481.059091032000000000
504451376.866434810000000000,44130055.333856851000000000
753500051.389371160000000000,65918991.020771399000000000
1002548725.912307500000000000,87707926.707685933000000000
6343528.346891235600000000,662268.410438405580000000
6343926.155649382600000000,662310.221823712690000000
6344423.416597067400000000,662362.486055346440000000
6353374.113655381800000000,663303.242224755350000000
6393154.989470112100000000,667484.380755461520000000
6442881.084238526400000000,672710.803918844210000000
6542333.273775353100000000,683163.650245609460000000
6641785.463312180700000000,693616.496572374830000000
6741237.652849008300000000,704069.342899140200000000
6840689.842385835000000000,714522.189225905570000000
7089320.316227903600000000,740654.305042818890000000
7337950.790069972200000000,766786.420859732320000000
8829733.633122382700000000,923579.115761212540000000
11316038.371543065000000000,1184900.273930346100000000
12310560.266911339000000000,1289428.737197999600000000
13305082.162279611000000000,1393957.200465653100000000
14299604.057647884000000000,1498485.663733306600000000
15294125.953016158000000000,1603014.127000960100000000
16288647.848384432000000000,1707542.590268613500000000
21261257.325225800000000000,2230184.906606880900000000
26233866.802067168000000000,2752827.222945148100000000
31206476.278908528000000000,3275469.539283415300000000
36179085.755749896000000000,3798111.855621682000000000
41151695.232591264000000000,4320754.171959949700000000
46124304.709432632000000000,4843396.488298216800000000
56069523.663115360000000000,5888681.120974751200000000
80932571.047322199000000000,8501892.702666088900000000
105795618.431529030000000000,11115104.284357425000000000
205247807.968356340000000000,21567950.611122772000000000
304699997.505183700000000000,32020796.937888116000000000
354426092.273597360000000000,37247220.101270787000000000
404152187.042011020000000000,42473643.264653459000000000
503604376.578838350000000000,52926489.591418810000000000
752234850.420906660000000000,79058605.408332169000000000
1000865324.262975000000000000,105190721.225245540000000000
6331009.324480288700000000,772146.403938407780000000
6331406.342940945200000000,772195.151675769830000000
6331902.616016766100000000,772256.086347472500000000
6340835.531381537200000000,773352.910438118740000000
6380537.377447190700000000,778227.684174324620000000
6430164.685029256200000000,784321.151344582090000000
6529419.300193388900000000,796508.085685096800000000
6628673.915357520800000000,808695.020025611510000000
6727928.530521652700000000,820881.954366126330000000
6827183.145685785500000000,833068.888706641040000000
7075319.683596115600000000,863536.224557927930000000
7323456.221506446600000000,894003.560409214810000000
8812275.448968429100000000,1076807.575516935900000000
11293640.828071734000000000,1381480.934029804800000000
12286186.979713056000000000,1503350.277434952100000000
13278733.131354379000000000,1625219.620840099600000000
14271279.282995701000000000,1747088.964245247200000000
15263825.434637021000000000,1868958.307650394500000000
16256371.586278344000000000,1990827.651055542100000000
21219102.344484955000000000,2600174.368081279600000000
26181833.102691561000000000,3209521.085107016800000000
31144563.860898174000000000,3818867.802132754100000000
36107294.619104780000000000,4428214.519158491900000000
41070025.377311394000000000,5037561.236184229100000000
46032756.135518000000000000,5646907.953209966400000000
55958217.651931219000000000,6865601.387261441900000000
80771871.442964271000000000,9912334.972390128300000000
105585525.233997320000000000,12959068.557518816000000000
204840140.398129520000000000,25146002.898033563000000000
304094755.562261700000000000,37332937.238548309000000000
353722063.144327820000000000,43426404.408805683000000000
403349370.726393880000000000,49519871.579063058000000000
502603985.890526120000000000,61706805.919577800000000000
750740523.800856590000000000,92174141.770864666000000000
998877061.711187120000000000,122641477.622151540000000000
6316573.960409276200000000,881793.824046455560000000
6316970.067636773000000000,881849.493286839570000000
6317465.201671144000000000,881919.079837319670000000
6326377.614289817400000000,883171.637745960270000000
6365988.337039480900000000,888738.561784362890000000
6415501.740476558900000000,895697.216832366070000000
6514528.547350715800000000,909614.526928372680000000
6613555.354224872800000000,923531.837024379170000000
6712582.161099029700000000,937449.147120385780000000
6811608.967973187600000000,951366.457216392270000000
7059175.985158579400000000,986159.732456408670000000
7306743.002343972200000000,1020953.007696425100000000
8792145.105456328000000000,1229712.659136523300000000
11267815.277310254000000000,1577645.411536686800000000
12258083.346051823000000000,1716818.512496752400000000
13248351.414793395000000000,1855991.613456817800000000
14238619.483534966000000000,1995164.714416883200000000
15228887.552276535000000000,2134337.815376948600000000
16219155.621018106000000000,2273510.916337014200000000
21170495.964725956000000000,2969376.421137341300000000
26121836.308433808000000000,3665241.925937668400000000
31073176.652141660000000000,4361107.430737995500000000
36024516.995849513000000000,5056972.935538322700000000
40975857.339557365000000000,5752838.440338649800000000
45927197.683265217000000000,6448703.945138976900000000
55829878.370680921000000000,7840434.954739631200000000
80586580.089220181000000000,11319762.478741268000000000
105343281.807759450000000000,14799090.002742903000000000
204370088.681916480000000000,28716400.098749444000000000
303396895.556073490000000000,42633710.194755994000000000
352910298.993152020000000000,49592365.242759265000000000
402423702.430230560000000000,56551020.290762536000000000
501450509.304387570000000000,70468330.386769086000000000
749017526.489780190000000000,105261605.626785430000000000
996584543.675172810000000000,140054880.866801800000000000
6300226.392931290000000000,991177.896387531070000000
6300621.468267528300000000,991240.470173547160000000
6301115.312437825800000000,991318.687406067270000000
6310004.507503182600000000,992726.597591429250000000
6349512.041126987900000000,998983.976193038510000000
6398896.458156744900000000,1006805.699445050100000000
6497665.292216258100000000,1022449.145949073100000000
6596434.126275772200000000,1038092.592453096300000000
6695202.960335286300000000,1053736.038957119500000000
6793971.794394799500000000,1069379.485461142400000000
7040893.879543583800000000,1108488.101721200200000000
7287815.964692369100000000,1147596.717981257900000000
8769348.475585075100000000,1382248.415541604200000000
11238569.327072918000000000,1773334.578142181300000000
12226257.667668058000000000,1929769.043182412200000000
13213946.008263195000000000,2086203.508222643100000000
14201634.348858334000000000,2242637.973262873900000000
15189322.689453471000000000,2399072.438303104600000000
16177011.030048609000000000,2555506.903343335700000000
21115452.733024299000000000,3337679.228544490400000000
26053894.435999986000000000,4119851.553745644600000000
30992336.138975676000000000,4902023.878946798900000000
35930777.841951363000000000,5684196.204147953500000000
40869219.544927053000000000,6466368.529349107300000000
45807661.247902736000000000,7248540.854550262000000000
55684544.653854117000000000,8812885.504952570400000000
80376753.168732554000000000,12723747.130958343000000000
105068961.683611010000000000,16634608.756964114000000000
203837795.743124780000000000,32278055.260987200000000000
302606629.802638530000000000,47921501.765010282000000000
351991046.832395430000000000,55743225.017021827000000000
401375463.862152340000000000,63564948.269033372000000000
500144297.921666090000000000,79208394.773056462000000000
747066383.070450540000000000,118317011.033114180000000000
993988468.219234940000000000,157425627.293171880000000000
6281971.310378754500000000,1100265.912553128100000000
6282365.233479959000000000,1100335.371824194900000000
6282857.637356465700000000,1100422.195913028400000000
6291720.907133575500000000,1101985.029512030800000000
6331113.217254063100000000,1108930.956618708100000000
6380353.604904674000000000,1117613.365502054600000000
6478834.380205894800000000,1134978.183268747500000000
6577315.155507115600000000,1152343.001035440500000000
6675795.930808336500000000,1169707.818802133700000000
6774276.706109557300000000,1187072.636568826600000000
7020478.644362608900000000,1230484.680985559200000000
7266680.582615661400000000,1273896.725402291900000000
8743892.212133973800000000,1534368.991902687400000000
11205911.594664494000000000,1968489.436070013100000000
12190719.347676702000000000,2142137.613736943300000000
13175527.100688908000000000,2315785.791403873800000000
14160334.853701118000000000,2489433.969070804300000000
15145142.606713325000000000,2663082.146737734300000000
16129950.359725535000000000,2836730.324404664800000000
21053989.124786574000000000,3704971.212739316300000000
25978027.889847614000000000,4573212.101073968200000000
30902066.654908653000000000,5441452.989408619700000000
35826105.419969693000000000,6309693.877743271200000000
40750144.185030736000000000,7177934.766077922700000000
45674182.950091779000000000,8046175.654412574100000000
55522260.480213858000000000,9782657.431081878000000000
80142454.305519044000000000,14123861.872755138000000000
104762648.130824250000000000,18465066.314428397000000000
203243423.432045070000000000,35829884.081121430000000000
301724198.733265820000000000,53194701.847814463000000000
350964586.383876260000000000,61877110.731160976000000000
400204974.034486650000000000,70559519.614507496000000000
498685749.335707430000000000,87924337.381200522000000000
744887687.588759420000000000,131336381.797933120000000000
991089625.841811420000000000,174748426.214665680000000000
6261813.950519760100000000,1209025.238405009000000000
6262206.601393139900000000,1209101.562003159700000000
6262697.414984863300000000,1209196.966500847800000000
6271532.059635892500000000,1210914.247459236800000000
6310797.146973799000000000,1218546.607274298600000000
6359878.506146182300000000,1228087.057043125900000000
6458041.224490948000000000,1247167.956580780200000000
6556203.942835714700000000,1266248.856118434800000000
6654366.661180481300000000,1285329.755656089200000000
6752529.379525248000000000,1304410.655193743800000000
6997936.175387163600000000,1352112.904037880000000000
7243342.971249079300000000,1399815.152882016300000000
8715783.746420575300000000,1686028.645946833500000000
11169851.705039736000000000,2163051.134388195400000000
12151478.888487399000000000,2353860.129764740400000000
13133106.071935063000000000,2544669.125141285400000000
14114733.255382728000000000,2735478.120517829900000000
15096360.438830391000000000,2926287.115894374900000000
16077987.622278057000000000,3117096.111270919400000000
20986123.539516374000000000,4071141.088153643500000000
25894259.456754696000000000,5025186.065036367600000000
30802395.373993013000000000,5979231.041919091700000000
35710531.291231334000000000,6933276.018801814900000000
40618667.208469652000000000,7887320.995684539000000000
45526803.125707977000000000,8841365.972567262100000000
55343074.960184611000000000,10749455.926332710000000000
79883754.546376213000000000,15519680.810746333000000000
104424434.132567810000000000,20289905.695159953000000000
202587152.477334200000000000,39370805.232814431000000000
300749870.822100640000000000,58451704.770468913000000000
349831229.994483830000000000,67992154.539296150000000000
398912589.166867020000000000,77532604.308123395000000000
497075307.511633460000000000,96613503.845777884000000000
742482103.373549340000000000,144315752.689914080000000000
987888899.235465410000000000,192018001.534050290000000000
6239760.099832406300000000,1317423.322398681400000000
6240151.358872700500000000,1317506.487075008500000000
6240640.432673066900000000,1317610.442920417300000000
6249443.761079670900000000,1319481.648137777100000000
6288569.665109023500000000,1327798.115770487600000000
6337477.045145713700000000,1338193.700311375500000000
6435291.805219094300000000,1358984.869393151500000000
6533106.565292474800000000,1379776.038474927400000000
6630921.325365855400000000,1400567.207556703400000000
6728736.085439235900000000,1421358.376638479300000000
6973272.985622687300000000,1473336.299342919100000000
7217809.885806138600000000,1525314.222047359000000000
8685031.286906847700000000,1837181.758273997800000000
11130400.288741361000000000,2356960.985318395800000000
12108547.889475167000000000,2564872.676136155100000000
13086695.490208972000000000,2772784.366953914500000000
14064843.090942778000000000,2980696.057771673900000000
15042990.691676583000000000,3188607.748589433300000000
16021138.292410389000000000,3396519.439407192600000000
20911876.296079420000000000,4436077.893495989000000000
25802614.299748447000000000,5475636.347584785900000000
30693352.303417478000000000,6515194.801673582800000000
35584090.307086505000000000,7554753.255762379600000000
40474828.310755536000000000,8594311.709851175500000000
45365566.314424559000000000,9633870.163939973300000000
55147042.321762621000000000,11712987.072117565000000000
79600732.340107754000000000,16910779.342561550000000000
104054422.358452900000000000,22108571.613005530000000000
201869182.431833480000000000,42899740.694781460000000000
299683942.505214040000000000,63690909.776557393000000000
348591322.541904330000000000,74086494.317445353000000000
397498702.578594620000000000,84482078.858333319000000000
495313462.651975150000000000,105273247.940109250000000000
739850362.835426570000000000,157251170.644549070000000000
984387263.018877980000000000,209229093.348988920000000000
6215816.092695087200000000,1425427.703928394000000000
6216205.840721001800000000,1425517.684350131500000000
6216693.025753393800000000,1425630.159877303300000000
6225462.356336461400000000,1427654.719366398200000000
6264437.158927870900000000,1436652.761540152800000000
6313155.662167132800000000,1447900.314257346100000000
6410592.668645655700000000,1470395.419691732600000000
6508029.675124179600000000,1492890.525126119100000000
6605466.681602703400000000,1515385.630560505400000000
6702903.688081226300000000,1537880.735994892000000000
6946496.204277535900000000,1594118.499580858300000000
7190088.720473844600000000,1650356.263166824600000000
8651643.817651696500000000,1987782.844682622000000000
11087568.979614785000000000,2550160.480542284400000000
12061939.044400021000000000,2775111.534886149200000000
13036309.109185256000000000,3000062.589230014500000000
14010679.173970491000000000,3225013.643573879300000000
14985049.238755725000000000,3449964.697917744500000000
15959419.303540960000000000,3674915.752261609300000000
20831269.627467137000000000,4799671.023980934200000000
25703119.951393314000000000,5924426.295700259500000000
30574970.275319491000000000,7049181.567419583900000000
35446820.599245667000000000,8173936.839138909200000000
40318670.923171841000000000,9298692.110858233600000000
45190521.247098014000000000,10423447.382577559000000000
54934221.894950368000000000,12672957.926016208000000000
79293473.514581263000000000,18296734.284612834000000000
103652725.134212140000000000,23920510.643209457000000000
201089731.612735660000000000,46415616.077595949000000000
298526738.091259180000000000,68910721.511982456000000000
347245241.330520930000000000,80158274.229175702000000000
395963744.569782670000000000,91405826.946368948000000000
493400751.048306230000000000,113900932.380755440000000000
736993267.244615080000000000,170138695.966721710000000000
980585783.440923930000000000,226376459.552687940000000000
6189988.810490508600000000,1533006.021695311400000000
6190376.928781018600000000,1533102.790453551100000000
6190862.076644157100000000,1533223.751401351100000000
6199594.738180641100000000,1535401.048461748100000000
6238406.567231681200000000,1545077.924285734800000000
6286921.353545480400000000,1557174.019065718200000000
6383950.926173080700000000,1581366.208625685000000000
6480980.498800680000000000,1605558.398185651700000000
6578010.071428279400000000,1629750.587745618500000000
6675039.644055879700000000,1653942.777305585100000000
6917613.575624878500000000,1714423.251205502100000000
7160187.507193877400000000,1774903.725105419100000000
8615631.096607871400000000,2137786.568504920200000000
11041370.412297864000000000,2742591.307504089500000000
12011666.138573859000000000,2984513.203103757500000000
12981961.864849856000000000,3226435.098703425400000000
13952257.591125853000000000,3468356.994303092800000000
14922553.317401849000000000,3710278.889902760700000000
15892849.043677846000000000,3952200.785502428700000000
20744327.675057828000000000,5161810.263500766800000000
25595806.306437813000000000,6371419.741499105500000000
30447284.937817790000000000,7581029.219497444100000000
35298763.569197774000000000,8790638.697495782700000000
40150242.200577758000000000,10000248.175494121000000000
45001720.831957743000000000,11209857.653492460000000000
54704678.094717704000000000,13629076.609489137000000000
78962071.251617625000000000,19677123.999480832000000000
103219464.408517520000000000,25725171.389472526000000000
200249037.036117170000000000,49917360.949439295000000000
297278609.663716850000000000,74109550.509406075000000000
345793395.977516650000000000,86205645.289389461000000000
394308182.291316450000000000,98301740.069372848000000000
491337754.918916110000000000,122493929.629339620000000000
733911686.487915280000000000,182974403.529256550000000000
976485618.056914330000000000,243454877.429173470000000000
6162285.680620966500000000,1640126.022100401800000000
6162672.050951481800000000,1640229.549718442800000000
6163155.013864626200000000,1640358.959240994200000000
6171848.346301227800000000,1642688.330646916800000000
6210485.379352791200000000,1653041.092451017600000000
6258781.670667244100000000,1665982.044706143700000000
6355374.253296150800000000,1691863.949216395800000000
6451966.835925057500000000,1717745.853726647800000000
6548559.418553965200000000,1743627.758236900000000000
6645152.001182871900000000,1769509.662747151900000000
6886633.457755139100000000,1834214.424022782100000000
7128114.914327405400000000,1898919.185298412300000000
8577003.653761008800000000,2287147.752952193400000000
10991818.219483679000000000,2934195.365708495500000000
11957744.045772746000000000,3193014.410811015900000000
12923669.872061815000000000,3451833.455913536700000000
13889595.698350884000000000,3710652.501016057600000000
14855521.524639953000000000,3969471.546118578400000000
15821447.350929022000000000,4228290.591221098800000000
20651076.482374363000000000,5522385.816733702100000000
25480705.613819703000000000,6816481.042246306300000000
30310334.745265044000000000,8110576.267758909600000000
35139963.876710385000000000,9404671.493271512900000000
39969593.008155733000000000,10698766.718784116000000000
44799222.139601074000000000,11992861.944296721000000000
54458480.402491756000000000,14581052.395321928000000000
78606626.059718460000000000,21051528.522884946000000000
102754771.716945170000000000,27522004.650447965000000000
199347354.345851990000000000,53403909.160700038000000000
295939936.974758800000000000,79285813.670952111000000000
344236228.289212230000000000,92226765.926078156000000000
392532519.603665650000000000,105167718.181204180000000000
489125102.232572500000000000,131049622.691456260000000000
730606558.804839610000000000,195754383.967086460000000000
972088015.377106670000000000,260459145.242716640000000000
6132714.675432321600000000,1746755.567663428800000000
6133099.180110696700000000,1746865.822605755600000000
6133579.810958665800000000,1747003.641283664200000000
6142231.166222110400000000,1749484.377486017100000000
6180681.634059643400000000,1760509.871718697000000000
6228744.718856559100000000,1774291.739509547100000000
6324870.888450391600000000,1801855.475091246900000000
6420997.058044223100000000,1829419.210672946900000000
6517123.227638055600000000,1856982.946254646900000000
6613249.397231887100000000,1884546.681836346600000000
6853564.821216466800000000,1953456.020790596500000000
7093880.245201046600000000,2022365.359744846400000000
8535772.789108526000000000,2435821.393470345100000000
10938927.028954323000000000,3124914.783012842800000000
11900188.724892642000000000,3400552.138829842200000000
12861450.420830959000000000,3676189.494646841200000000
13822712.116769278000000000,3951826.850463840600000000
14783973.812707599000000000,4227464.206280839600000000
15745235.508645918000000000,4503101.562097839100000000
20551543.988337509000000000,5881288.341182834500000000
25357852.468029108000000000,7259475.120267830800000000
30164160.947720703000000000,8637661.899352826200000000
34970469.427412294000000000,10015848.678437822000000000
39776777.907103889000000000,11394035.457522817000000000
44583086.386795484000000000,12772222.236607812000000000
54195703.346178673000000000,15528595.794777805000000000
78227245.744636655000000000,22419529.690202784000000000
102258788.143094630000000000,29310463.585627761000000000
198384957.736926530000000000,56874199.167327680000000000
294511127.330758390000000000,84437934.749027610000000000
342574212.127674340000000000,98219802.539877564000000000
390637296.924590290000000000,112001670.330727520000000000
486763466.518422130000000000,139565405.912427430000000000
727078890.503001930000000000,208474744.866677220000000000
967394314.487581610000000000,277384083.820927020000000000
6101284.311043852900000000,1852862.645469259200000000
6101666.832946238100000000,1852979.594151148300000000
6102144.985324219800000000,1853125.780003509700000000
6110751.728127886500000000,1855757.125346014300000000
6149003.918366408000000000,1867451.993534923800000000
6196819.156164559500000000,1882070.578771060600000000
6292449.631760863600000000,1911307.749243334200000000
6388080.107357166700000000,1940544.919715608000000000
6483710.582953470800000000,1969782.090187881600000000
6579341.058549773900000000,1999019.260660155200000000
6818417.247540533500000000,2072112.186840839500000000
7057493.436531292300000000,2145205.113021523700000000
8491950.570475844700000000,2583762.670105628700000000
10882712.460383434000000000,3314691.931912470600000000
11839017.216346469000000000,3607063.636635207100000000
12795321.972309506000000000,3899435.341357944100000000
13751626.728272540000000000,4191807.046080680600000000
14707931.484235577000000000,4484178.750803417500000000
15664236.240198612000000000,4776550.455526154500000000
20445760.020013791000000000,6238408.979139837400000000
25227283.799828965000000000,7700267.502753521300000000
30008807.579644144000000000,9162126.026367204300000000
34790331.359459326000000000,10623984.549980888000000000
39571855.139274500000000000,12085843.073594572000000000
44353378.919089675000000000,13547701.597208256000000000
53916426.478720032000000000,16471418.644435622000000000
77824045.377795935000000000,23780711.262504037000000000
101731664.276871820000000000,31090003.880572457000000000
197362139.873175350000000000,60327174.352846131000000000
292992615.469478960000000000,89564344.825119793000000000
340807853.267630700000000000,104182930.061256630000000000
388623091.065782490000000000,118801515.297393470000000000
484253566.662086070000000000,148038685.769667150000000000
723329755.652844910000000000,221131611.950351330000000000
962405944.643603800000000000,294224538.131035510000000000
6068003.646081071300000000,1958415.375642565300000000
6068384.068687589800000000,1958538.982440315200000000
6068859.596945737500000000,1958693.490937502600000000
6077419.105592393300000000,1961474.643886877200000000
6115461.366244199700000000,1973835.323661875200000000
6163014.192058957200000000,1989286.173380622400000000
6258119.843688473100000000,2020187.872818117300000000
6353225.495317988100000000,2051089.572255611900000000
6448331.146947504000000000,2081991.271693106700000000
6543436.798577019000000000,2112892.971130601600000000
6781200.927650807400000000,2190147.219724338500000000
7018965.056724595800000000,2267401.468318074900000000
8445549.831167325400000000,2730926.959880495900000000
