ID,fi,lamda,h,Xp,Yp,Zp,rp,fi_w,hw,fi_err,fi_err_DD,h_err,ddr,taw,rQ,ZQ,rQw,ZQw,dr,dZ,fi_new,h_new
3961,64.000000000000000000,45.000000000000000000,-300000.000000000000000000,1889439.486147564600000000,1889439.486147564400000000,5440076.721565507400000000,2672070.946593137500000000,63.999998946917522000,-300000.000000000000000000,-0.003791096921190729,-0.000001053082478109,0.000000000000000000,0.123772570943690220,-0.999999955542546500,2803582.290629860900000000,5709714.935455258000000000,2803582.295585745500000000,5709714.933038110800000000,-0.004955884534865618,0.002417147159576416,0.000000000000000000,0.000000000000000000
3962,64.000000000000000000,45.000000000000000000,-400000.000000000000000000,1858441.965090456400000000,1858441.965090456200000000,5350197.316935590500000000,2628233.831914229300000000,63.999998032293718000,-400000.000000000990000000,-0.007083742616487143,-0.000001967706282358,-0.000000000989530236,0.227450594991923300,-0.999999918295001460,2803582.290629860500000000,5709714.935455258000000000,2803582.302976757300000000,5709714.929433274100000000,-0.012346896808594465,0.006021983921527863,0.000000000000000000,0.000000000000000000
3963,64.000000000000000000,45.000000000000000000,-500000.000000000000000000,1827444.444033348500000000,1827444.444033348200000000,5260317.912305674500000000,2584396.717235321600000000,63.999996765815681000,-500000.000000000700000000,-0.011643063550081933,-0.000003234184319467,-0.000000000698491931,0.367564671825230340,-0.999999867950091770,2803582.290629860500000000,5709714.935455258000000000,2803582.315997048300000000,5709714.923082853700000000,-0.025367187801748514,0.012372404336929321,0.000000000000000000,0.000000000000000000
3964,64.000000000000000000,45.000000000000000000,-750000.000000000000000000,1749950.641390578400000000,1749950.641390578100000000,5035619.400730881800000000,2474803.930538052200000000,63.999991709428414000,-750000.000000008030000000,-0.029846057708482476,-0.000008290571585690,-0.000000008032657206,0.901974782535387880,-0.999999675875151480,2803582.290629860900000000,5709714.935455258000000000,2803582.388169981500000000,5709714.887881761400000000,-0.097540120594203472,0.047573496587574482,0.000000000000000000,0.000000000000000000
3965,64.000000000000000000,45.000000000000000000,-1000000.000000000000000000,1672456.838747808700000000,1672456.838747808500000000,4810920.889156090100000000,2365211.143840783300000000,63.999983108542750000,-1000000.000000038000000000,-0.060809246099324810,-0.000016891457249812,-0.000000037951394916,1.755708410980481200,-0.999999368905445720,2803582.290629860900000000,5709714.935455257100000000,2803582.555604719100000000,5709714.806218377300000000,-0.264974858146160840,0.129236879758536820,0.000000000000000000,0.000000000000000000
3966,65.000000000000000000,45.000000000000000000,-100.000000000000000000,1911250.631510837500000000,1911250.631510837200000000,5757619.210717263600000000,2702916.564176769000000000,64.999999999985462000,-99.999999999227924000,-0.000000052335735745,-0.000000000014537704,0.000000000772075737,-0.000005847302834154,-0.999999999999337640,2702958.826002942400000000,5757709.841495965600000000,2702958.826002942900000000,5757709.841495966500000000,-0.000000000465661287,-0.000000000931322575,0.000000000000000000,0.000000000000000000
3967,65.000000000000000000,45.000000000000000000,-500.000000000000000000,1911131.097015345500000000,1911131.097015345200000000,5757256.687602449200000000,2702747.516872072600000000,64.999999999985718000,-499.999999998024580000,-0.000000051414872360,-0.000000000014281909,0.000000001975422492,0.000002765109522525,-0.999999999999349300,2702958.826002942400000000,5757709.841495966500000000,2702958.826002942400000000,5757709.841495965600000000,0.000000000000000000,0.000000000931322575,0.000000000000000000,0.000000000000000000
3968,65.000000000000000000,45.000000000000000000,-1000.000000000000000000,1910981.678895980400000000,1910981.678895980100000000,5756803.533708930900000000,2702536.207741202300000000,64.999999999988177000,-999.999999997934080000,-0.000000042564352043,-0.000000000011823431,0.000000002065917215,0.000002263172017887,-0.999999999999461870,2702958.826002942400000000,5757709.841495966500000000,2702958.826002942400000000,5757709.841495965600000000,0.000000000000000000,0.000000000931322575,0.000000000000000000,0.000000000000000000
3969,65.000000000000000000,45.000000000000000000,-10000.000000000000000000,1908292.152747409400000000,1908292.152747409000000000,5748646.763625600400000000,2698732.643385536000000000,64.999999998995122000,-9999.999999999206900000,-0.000003617560651037,-0.000000001004877959,0.000000000793079380,0.000122751986760263,-0.999999999954282460,2702958.826002942900000000,5757709.841495966500000000,2702958.826003101700000000,5757709.841495892000000000,-0.000000158790498972,0.000000074505805969,0.000000000000000000,0.000000000000000000
3970,65.000000000000000000,45.000000000000000000,-50000.000000000000000000,1896338.703198204300000000,1896338.703198204000000000,5712394.452144134800000000,2681827.912915907800000000,64.999999974382433000,-49999.999999998763000000,-0.000092223240244493,-0.000000025617566735,0.000000001236912794,0.003109442087362710,-0.999999998841813230,2702958.826002942400000000,5757709.841495966500000000,2702958.826023203300000000,5757709.841486518300000000,-0.000020260922610760,0.000009448267519474,0.000000000000000000,0.000000000000000000
3971,65.000000000000000000,45.000000000000000000,-100000.000000000000000000,1881396.891261698200000000,1881396.891261698000000000,5667079.062792302100000000,2660696.999828872700000000,64.999999895061350000,-99999.999999999913000000,-0.000377779139171253,-0.000000104938649770,0.000000000087311491,0.012636323348784345,-0.999999995293082810,2702958.826002942400000000,5757709.841495966500000000,2702958.826168935300000000,5757709.841418563400000000,-0.000165992882102728,0.000077403150498867,0.000000000000000000,0.000000000000000000
